id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52131677;DEPARTAMENTO;150000;2023-08-08;INMOBILIARIA;100.0;139.0;2.0;2.0;1.0;ESCOBAR;CORDOBA;-31.394529597747;-64.221250334;False;https://www.zonaprop.com.ar/propiedades/hermoso-departamento-en-venta-2-dormtitorios-en-52131677.html
52161233;DEPARTAMENTO;69500;2023-08-14;INMOBILIARIA;96.0;96.0;2.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4141389;-64.17344419999999;False;https://www.zonaprop.com.ar/propiedades/depto-2-dorm-general-paz-52161233.html
52161210;DEPARTAMENTO;42000;2023-08-14;INMOBILIARIA;55.0;55.0;1.0;1.0;-1.0;ALBERDI;CORDOBA;-31.41105652;-64.19424438;False;https://www.zonaprop.com.ar/propiedades/certificado-apto-listo-1-dormitorio-b-centro-52161210.html
52129788;CASA;65000;2023-08-08;INMOBILIARIA;188.0;188.0;2.0;1.0;1.0;ALTOS DE GENERAL PAZ;CORDOBA;-31.6529963;-64.4435696;False;https://www.zonaprop.com.ar/propiedades/venta-b-alto-gral-paz-oncativo-2315-2-dor-zona-d-52129788.html
52157684;DEPARTAMENTO;169000;2023-08-14;INMOBILIARIA;100.0;85.0;2.0;2.0;-1.0;VALLE ESCONDIDO;CORDOBA;-31.3630577;-64.2827885;False;https://www.zonaprop.com.ar/propiedades/venta-2-dorm.-seguridad-24hs-pileta-sum-valle-52157684.html
52158088;DEPARTAMENTO;25000;2023-08-14;INMOBILIARIA;100.0;100.0;2.0;1.0;1.0;COLON;CORDOBA;-31.1689573;-64.2424804;False;https://www.zonaprop.com.ar/propiedades/venta-b-colon-prov-vascongadas-2331-ph-2-dor-cochera-52158088.html
52132283;CASA;85000;2023-08-08;INMOBILIARIA;252.0;125.0;3.0;3.0;-1.0;TRANVIARIOS;CORDOBA;-31.4090368;-64.2280665;False;https://www.zonaprop.com.ar/propiedades/venta-casa-3-dorm.-patio-con-asador-y-cochera-tres-52132283.html
52135002;CASA;20000;2023-08-08;INMOBILIARIA;61.0;51.0;1.0;1.0;-1.0;SE VENDE PROPIEDAD EN VALLE HERMOSO B VALLECITO;VALLE HERMOSO;-31.1167687;-64.4829212;False;https://www.zonaprop.com.ar/propiedades/se-vende-propiedad-en-valle-hermoso-b-vallecito-52135002.html
52157197;CASA;145000;2023-08-14;INMOBILIARIA;180.0;-1.0;3.0;2.0;1.0;CUESTA COLORADA;LA CALERA;-31.355859;-64.315147;False;https://www.zonaprop.com.ar/propiedades/duplex-3-dorm-housing-los-claveles-cuesta-colorada-52157197.html
52160459;CASA;105000;2023-08-14;PARTICULAR;450.0;130.0;3.0;1.0;1.0;VILLA RIVERA INDARTE;CORDOBA;-31.3134209;-64.290761;False;https://www.zonaprop.com.ar/propiedades/villa-rivera-indarte-corral-de-bustos-y-achiras-52160459.html
