id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;URL
52576740;CASA;64000;2023-10-31;RE/MAX MEDITERRÁNEA;240.0;200.0;4.0;2.0;1.0;VENTA DOS CASAS S LOTE 860 M2 Bdeg P TAB RIO CEBALLOS;RIO CEBALLOS;-31.147704153151;-64.323706626892;https://www.zonaprop.com.ar/propiedades/venta-dos-casas-s-lote-860-m-sup2--b-p-tab-rio-52576740.html
52576371;TERRENO;8000;2023-10-31;PARTICULAR;500.0;;;;;TERRENO EN ECOTIERRA (Bo ITUZAINGO);CORDOBA;-31.46160665588063;-64.07696473358487;https://www.zonaprop.com.ar/propiedades/terreno-en-ecotierra-b-ituzaingo-52576371.html
52576902;CASA;43000;2023-10-31;GRUPO BANKER INVERSIONES INMOBILIARIAS;1200.0;89.0;3.0;1.0;1.0;VENDO CASA ICHO CRUZ TRES DORM.;VILLA ICHO CRUZ;-31.48203087;-64.56938171;https://www.zonaprop.com.ar/propiedades/vendo-casa-icho-cruz-tres-dorm.-52576902.html
52576756;DEPARTAMENTO;99999;2023-10-31;REMAX BOULEVARD;89.0;79.0;3.0;2.0;1.0;POETA LUGONES;CORDOBA;-31.3546905;-64.2243035;https://www.zonaprop.com.ar/propiedades/se-vende-duplex-3-dorm.-b-poeta-lugones-52576756.html
52576887;DEPARTAMENTO;18000;2023-10-31;GRUPO BANKER INVERSIONES INMOBILIARIAS;32.0;27.0;2.0;1.0;;SAN FERNANDO;CORDOBA;-31.44942093;-64.18792725;https://www.zonaprop.com.ar/propiedades/depto-en-venta-barrio-san-fernando-oportunidad-52576887.html
52576889;TERRENO;145000;2023-10-31;GRUPO BANKER INVERSIONES INMOBILIARIAS;2810.0;;;;;VENDO LOTE DE 2200 M2 EN ZONA SUR! VILLA EUCARISTICA;CORDOBA;-31.47805405;-64.18369293;https://www.zonaprop.com.ar/propiedades/vendo-lote-de-2200-m-sup2--en-zona-sur!-villa-52576889.html
52576893;CASA;47000;2023-10-31;GRUPO BANKER INVERSIONES INMOBILIARIAS;68.0;68.0;3.0;1.0;1.0;CASA EN VENTA, ANISACATE, CORDOBA;ANISACATE;-31.69548035;-64.40947723;https://www.zonaprop.com.ar/propiedades/casa-en-venta-anisacate-cordoba-52576893.html
52575404;DEPARTAMENTO;75000;2023-10-31;PARTICULAR;95.0;75.0;2.0;1.0;;CENTRO;CORDOBA;-31.4107064;-64.1912427;https://www.zonaprop.com.ar/propiedades/departamento-amplio-de-2-dorm.-y-medio-con-terraza-en-52575404.html
52576351;CASA;70000;2023-10-31;LUCAS LIPRANDI SERVICIOS INMOBILIARIOS;2114.0;140.0;1.0;1.0;1.0;CASA A LA VENTA EN LOS COCOS;LOS COCOS;-30.9253512;-64.50132029999997;https://www.zonaprop.com.ar/propiedades/casa-a-la-venta-en-los-cocos-52576351.html
52576267;DEPARTAMENTO;75000;2023-10-31;MARULL INMOBILIARIA;45.0;45.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.4285855;-64.1848524;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-nueva-cordoba-1-dormitorio-52576267.html
52572179;TERRENO;10500;2023-10-31;PARTICULAR;300.0;;;;;TERRENO ESCRITURADO / LOTE SOBRE RUTA 38 CON VISTA AL URITORCO;SAN ESTEBAN;-30.92072045959856;-64.52825765609741;https://www.zonaprop.com.ar/propiedades/terreno-escriturado-lote-sobre-ruta-38-con-vista-al-52572179.html
52570784;CASA;149000;2023-10-31;REMAX PALACE;277.0;135.0;2.0;2.0;1.0;URCA;CORDOBA;-31.3845538;-64.2435205;https://www.zonaprop.com.ar/propiedades/venta-casa-urca-excelente-2-dorm.-escritorio-52570784.html
52577108;DEPARTAMENTO;75000;2023-10-31;CASAL NEGOCIOS INMOBILIARIOS;71.0;68.0;2.0;;;VENTA DEPARTAMENTO 2 DORM. - COMPLEJO VILLASOL - GAMA;CORDOBA;-31.39608149999999;-64.2445927;https://www.zonaprop.com.ar/propiedades/venta-departamento-2-dorm.-complejo-villasol-gama-52577108.html
52576734;CASA;250000;2023-10-31;INMOBILIARIA TRASLASIERRA;15000.0;180.0;2.0;2.0;2.0;MAGNIFICA PROPIEDAD CON COSTA DE ARROYO A LA VENTA EN SAN JAVIER;SAN JAVIER;-32.084217;-65.1432518;https://www.zonaprop.com.ar/propiedades/magnifica-propiedad-con-costa-de-arroyo-a-la-venta-en-52576734.html
52559931;CASA;159000;2023-10-31;PRISMA PROPIEDADES;450.0;295.0;3.0;3.0;2.0;VILLA BELGRANO;CORDOBA;-31.3635052;-64.2495033;https://www.zonaprop.com.ar/propiedades/villa-belgrano-casa-de-3-dorm.-52559931.html
52577228;DEPARTAMENTO;37000;2023-10-31;GRUPO BANKER INVERSIONES INMOBILIARIAS;47.0;47.0;1.0;1.0;;ALTO ALBERDI;CORDOBA;-31.40268707;-64.21437836;https://www.zonaprop.com.ar/propiedades/se-vende-dpto-apto-credito-52577228.html
52578005;CASA;70000;2023-10-31;LEONE ESTEVO INMOBILIARIA;558.0;160.0;2.0;1.0;2.0;CASA Y DEPARTAMENTO VILLA PARQUE SIQUIMAN;VILLA PARQUE SIQUIMAN;-31.3501358;-64.50017548;https://www.zonaprop.com.ar/propiedades/-casa-y-departamento-villa-parque-siquiman-52578005.html
52576403;CASA;69900;2023-10-31;GRUPO GALFIONE;280.0;110.0;3.0;1.0;1.0;GENERAL PUEYRREDON;CORDOBA;-31.403297;-64.165831;https://www.zonaprop.com.ar/propiedades/venta-de-casa-en-b-pueyrredon-52576403.html
52576978;CASA;75000;2023-10-31;REMAX PALACE;82.0;70.0;2.0;1.0;2.0;VENTA CASA 2 DORM. EN VILLA DEL DIQUE.;VILLA DEL DIQUE;-32.165177696447;-64.447828531265;https://www.zonaprop.com.ar/propiedades/venta-casa-2-dorm.-en-villa-del-dique.-52576978.html
52576559;DEPARTAMENTO;165000;2023-10-31;ELENA RAMOS INMOBILIARIA;75.0;75.0;2.0;2.0;;CENTRO;VILLA CARLOS PAZ;-31.420956;-64.4961287;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-hotel-amerian-centro-de-villa-52576559.html
52576239;DEPARTAMENTO;105000;2023-10-31;FUSTER SRL;180.0;150.0;3.0;3.0;2.0;PRADOS DE MANANTIALES;CORDOBA;-31.4728401004254;-64.26423177;https://www.zonaprop.com.ar/propiedades/venta-duplex-3-dorm.-housing-plaza-del-prado-52576239.html
52576224;CASA;160000;2023-10-31;CASAL NEGOCIOS INMOBILIARIOS;189.0;180.0;3.0;2.0;2.0;MANSOS DEL SUR;CORDOBA;-31.4841766;-64.165245;https://www.zonaprop.com.ar/propiedades/venta-duplex-3-dorm.-b-mansos-del-sur-zona-sur-52576224.html
52558784;DEPARTAMENTO;129000;2023-10-31;AAGAARD INMOBILIARIA;72.0;72.0;2.0;2.0;1.0;DEPARTAMENTO EN CORDOBA CAPITAL CARDINALES ALTO PANORAMA;CORDOBA;-31.4007831895;-64.2263292233;https://www.zonaprop.com.ar/propiedades/departamento-en-cordoba-capital-cardinales-alto-52558784.html
52572051;CASA;138000;2023-10-31;INMOBILIARIA COSTAMAGNA;147.0;135.0;3.0;2.0;2.0;MIRADORES DE MANANTIALES II;CORDOBA;-31.4546681266;-64.244576218;https://www.zonaprop.com.ar/propiedades/diseno-y-ubicacion-en-manantiales-i-52572051.html
52576283;CASA;220000;2023-10-31;PIAZZA NEGOCIOS INMOBILIARIOS;250.0;120.0;3.0;2.0;2.0;MIRADORES DE MANANTIALES II;CORDOBA;-31.454341387983835;-64.2437040529175;https://www.zonaprop.com.ar/propiedades/miradores-de-manantiales-duplex-a-estrenar-de-3-dorm.-52576283.html
52576260;DEPARTAMENTO;129000;2023-10-31;FACUNDO AGUAD BIENES RAÍCES;93.0;83.0;3.0;2.0;2.0;ALTO VILLASOL;CORDOBA;-31.39385796;-64.2624054;https://www.zonaprop.com.ar/propiedades/venta-departamento-3-dorm.-c-coch.-alto-villasol-52576260.html
52576464;DEPARTAMENTO;59000;2023-10-31;ADRIAN SILVESTRI;70.0;50.0;1.0;1.0;1.0;MIGUEL MUNOZ;VILLA CARLOS PAZ;-31.4273655;-64.5058569;https://www.zonaprop.com.ar/propiedades/villa-carlos-paz-ph-en-venta-b-miguel-munoz-1-52576464.html
52576738;DEPARTAMENTO;33900;2023-10-31;RE/MAX MEDITERRÁNEA;42.0;40.0;1.0;1.0;;VENTA DEPARTAMENTO 1 DORMITORIO CENTRO CBA;CORDOBA;-31.408218;-64.1898;https://www.zonaprop.com.ar/propiedades/venta-departamento-1-dormitorio-centro-cba-52576738.html
52569453;CASA;79999;2023-10-30;REMAX BOULEVARD;140.0;120.0;3.0;2.0;2.0;VENTA CASA 3 DORM. PILETA AMOBLADA PUNILLA;SAN ROQUE;-31.3302162;-64.4513407;https://www.zonaprop.com.ar/propiedades/venta-casa-3-dorm.-pileta-amoblada-punilla-52569453.html
52568527;DEPARTAMENTO;59000;2023-10-30;PARTICULAR;60.0;45.0;1.0;1.0;;GENERAL PAZ;CORDOBA;-31.4128403;-64.1704202;https://www.zonaprop.com.ar/propiedades/real-oportunidad!-valor-u$s-72.000-se-vende-por-u$s-52568527.html
52575926;TERRENO;17000;2023-10-30;REMAX PALACE;360.0;;;;;VENTA LOTE BARRIO NORTE 2 V. ALLENDE APTO DUPLEX;CORDOBA;-31.3306955;-64.2313823;https://www.zonaprop.com.ar/propiedades/venta-lote-barrio-norte-2-v.-allende-apto-duplex-52575926.html
52573933;DEPARTAMENTO;99999;2023-10-30;GRUPO QUADRA;98.0;98.0;3.0;2.0;;PROVIDENCIA;CORDOBA;-31.4041954;-64.199237;https://www.zonaprop.com.ar/propiedades/venta-departamento-3-dorm.-torres-del-rio-52573933.html
52575237;CASA;120000;2023-10-30;NATALIA TARELLI PROPIEDADES;545.0;200.0;3.0;3.0;2.0;CASA + DEPTO O QUINCHO VENTA RIO CEBALLOS CORDOBA;RIO CEBALLOS;-31.1737267;-64.3123326;https://www.zonaprop.com.ar/propiedades/casa-depto-o-quincho-venta-rio-ceballos-cordoba-52575237.html
52575923;TERRENO;6500;2023-10-30;REMAX PALACE;1249.0;;;;;VENTA LOTE ESQUINA SALSIPUEDES;SALSIPUEDES;-31.1368964;-64.2964335;https://www.zonaprop.com.ar/propiedades/venta-lote-esquina-salsipuedes-52575923.html
52573736;DEPARTAMENTO;30000;2023-10-30;LEDESMA SERVICIOS INMOBILIARIOS;40.0;;1.0;1.0;;GENERAL PUEYRREDON;CORDOBA;-31.4057397599;-64.1637893968;https://www.zonaprop.com.ar/propiedades/b-pueyrredon-b-gral-paz-excelente-dpto-un-dorm.-c-52573736.html
52569311;CASA;140000;2023-10-30;ML INMOBLILIARIA;360.0;132.0;2.0;2.0;;COMARCA DE ALLENDE;CORDOBA;-31.3088171;-64.26499660000002;https://www.zonaprop.com.ar/propiedades/comarca-de-allende-52569311.html
52571887;DEPARTAMENTO;70000;2023-10-30;REMAX SOCIAL;234.0;234.0;5.0;4.0;2.0;DEPARTAMENTOS EN VILLA CARLOS PAZ, 4 UNIDADES;VILLA CARLOS PAZ;-31.443207216426;-64.506509615869;https://www.zonaprop.com.ar/propiedades/departamentos-en-villa-carlos-paz-4-unidades-52571887.html
52566155;TERRENO;21000;2023-10-30;LIMAS INMOBILIARIA;718.0;;;;;VILLA CASTELAR;VILLA GENERAL BELGRANO;;;https://www.zonaprop.com.ar/propiedades/villa-general-belgrano-hermoso-terreno-de-718-52566155.html
52572180;DEPARTAMENTO;185000;2023-10-30;MAER INVERSIONES INMOBILIARIAS;185.0;161.0;3.0;3.0;;GREENVILLE II;CORDOBA;-31.470399;-64.1684229;https://www.zonaprop.com.ar/propiedades/duplex-en-venta-greenville-ii-excelentes-detalles-de-52572180.html
52574070;DEPARTAMENTO;30000;2023-10-30;GRUPO FORTE;72.0;60.0;2.0;1.0;5.0;CENTRO;CORDOBA;-31.41802788;-64.17760468;https://www.zonaprop.com.ar/propiedades/departamento-a-estrenar-2-dormitorio-52574070.html
52574582;CASA;250000;2023-10-30;AAGAARD INMOBILIARIA;300.0;220.0;3.0;2.0;2.0;ALTOS DE MANANTIALES;CORDOBA;-31.4582928;-64.239447;https://www.zonaprop.com.ar/propiedades/casa-venta-lomas-de-manantiales-suite-en-planta-baja-52574582.html
52572135;DEPARTAMENTO;330000;2023-10-30;RE/MAX MEDITERRÁNEA;510.0;460.0;4.0;4.0;4.0;SE VENDE COMPLEJO DEPTOS VILLA CARLOS PAZ CABANAS;VILLA CARLOS PAZ;-31.404231970507;-64.504030213575;https://www.zonaprop.com.ar/propiedades/se-vende-complejo-deptos-villa-carlos-paz-cabanas-52572135.html
52571061;CASA;180000;2023-10-30;CARLOS PALADINO  E HIJO;4373.0;331.0;3.0;2.0;2.0;CASA CON SALIDA PROPIA AL RIO E INCREIBLES VISTAS DE LAS SIERRAS;CUESTA BLANCA;-31.481608695690053;-64.57246153624573;https://www.zonaprop.com.ar/propiedades/casa-con-salida-propia-al-rio-e-increibles-vistas-de-52571061.html
52573497;TERRENO;25000;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;727.0;727.0;;;;VENDO OPORTUNIDAD EN ANISACATE;ANISACATE;-31.72225761;-64.40395355;https://www.zonaprop.com.ar/propiedades/vendo-oportunidad-en-anisacate-52573497.html
52552603;DEPARTAMENTO;40000;2023-10-30;LOZA-ORDANO INMUEBLES;61.0;55.0;1.0;1.0;;GENERAL PUEYRREDON;CORDOBA;-31.4043879;-64.165962;https://www.zonaprop.com.ar/propiedades/departamento-en-general-pueyrredon-52552603.html
52574757;CASA;120000;2023-10-30;RE/MAX MEDITERRÁNEA II;172.0;172.0;2.0;1.0;1.0;EN VENTA CASA MAS LOCAL, B NORTE, ALTA GRACIA;ALTA GRACIA;-31.6537837;-64.4296638;https://www.zonaprop.com.ar/propiedades/en-venta-casa-mas-local-b-norte-alta-gracia-52574757.html
52572953;CASA;103000;2023-10-30;RE/MAX ULTRA;110.0;90.0;3.0;1.0;1.0;DUPLEX 3 DORM. Bdeg DOCTA EN 1deg ETAPA!;MALAGUENO;-31.4552216;-64.3098543;https://www.zonaprop.com.ar/propiedades/duplex-3-dorm.-b-docta-en-1-etapa!-52572953.html
52569317;CASA;260000;2023-10-30;ROZIO INMOBILIARIA;800.0;200.0;3.0;2.0;2.0;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.27960149999999;-64.2799533;https://www.zonaprop.com.ar/propiedades/villa-allende-golf-housing-bosque-sereno-casas-a-52569317.html
52573837;DEPARTAMENTO;79500;2023-10-30;BUYUMEK & ASOC.;57.0;47.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.423707;-64.181484;https://www.zonaprop.com.ar/propiedades/departamento-nueva-cordoba-52573837.html
52575357;CASA;60000;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;150.0;90.0;2.0;1.0;1.0;VENDO HERMOSA CASA A M DE LA SABATINI;RIO CUARTO;-33.13814545;-64.35731506;https://www.zonaprop.com.ar/propiedades/vendo-hermosa-casa-a-m-de-la-sabatini-52575357.html
52574606;CASA;135000;2023-10-30;BUYUMEK & ASOC.;254.0;114.0;2.0;1.0;1.0;URCA;CORDOBA;-31.3856315;-64.2370675;https://www.zonaprop.com.ar/propiedades/casa-urca-52574606.html
52571049;TERRENO;230000;2023-10-30;REMAX SOCIAL;500.0;;;;;GENERAL PUEYRREDON;CORDOBA;-31.408160970445;-64.167363971483;https://www.zonaprop.com.ar/propiedades/lote-apto-edificio-de-500-m-sup2--barrio-pueyrredon-52571049.html
52575440;CASA;90000;2023-10-30;O.C. PROPIEDADES;180.0;99.0;3.0;2.0;1.0;DOCTA;CORDOBA;-31.421798;-64.1832467;https://www.zonaprop.com.ar/propiedades/docta-duplex-3-dorm.-a-estrenar!-gran-patio!-52575440.html
52575261;DEPARTAMENTO;39000;2023-10-30;INVERTÍ GESTIÓN INMOBILIARIA;52.0;52.0;1.0;1.0;;SAN MARTIN;CORDOBA;-31.3981687;-64.1969229999999;https://www.zonaprop.com.ar/propiedades/venta-departamento-1-dormitorio-b-san-martin-52575261.html
52573627;DEPARTAMENTO;87500;2023-10-30;OLSEN PROPIEDADES;78.0;78.0;3.0;2.0;;VIVE LA VIDA QUE MERECES! UBICACION PRIVILEGIADA - ZONA SHOPPING - NO LO PIERDAS!;CORDOBA;-31.4587263;-64.1870943;https://www.zonaprop.com.ar/propiedades/vive-la-vida-que-mereces!-ubicacion-privilegiada-52573627.html
52575470;CASA;155000;2023-10-30;JUAREZ BELTRAN;171.0;;3.0;2.0;1.0;LAS TEJAS DEL SUR;CORDOBA;-31.4622638;-64.1935489;https://www.zonaprop.com.ar/propiedades/casa-en-venta-tejas-del-sur-52575470.html
52573758;TERRENO;76000;2023-10-30;MIRIAM PAGANI;;380.0;;;;ALTA CORDOBA;CORDOBA;-31.3833294;-64.183342;https://www.zonaprop.com.ar/propiedades/oportunidad-para-construccion-52573758.html
52570654;DEPARTAMENTO;136000;2023-10-30;ARTURO A SOSA NEGOCIOS INMOBILIARIOS;180.0;140.0;3.0;3.0;;SAN IGNACIO VILLAGE;CORDOBA;-31.487209;-64.24787069999999;https://www.zonaprop.com.ar/propiedades/venta-san-ignacio-village-52570654.html
52572105;DEPARTAMENTO;80000;2023-10-30;GONZALO FALCO GESTIONES INMOBILIARIAS;51.0;41.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.4232519;-64.1898096;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-a-estrenar-de-1-dormitorio-52572105.html
52568184;DEPARTAMENTO;57000;2023-10-30;BODEN ADM;50.0;45.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.422408;-64.1802769;https://www.zonaprop.com.ar/propiedades/nueva-cba-1-dormitorio-buena-ubicacion!-52568184.html
52569175;CASA;125000;2023-10-30;RE/MAX MEDITERRÁNEA;660.0;660.0;7.0;4.0;5.0;VENTA CASONA A RECIC PILETA LOTE 5.500 M2 LA GRANJA;LA GRANJA;-31.0213926;-64.2743147;https://www.zonaprop.com.ar/propiedades/venta-casona-a-recic-pileta-lote-5.500-m-sup2--la-52569175.html
52569392;TERRENO;7800;2023-10-30;SPAZIO;600.0;;;;;LA FALDA - ESCRITURA INMEDIATA;LA FALDA;-31.088816563147383;-64.52013353414304;https://www.zonaprop.com.ar/propiedades/la-falda-escritura-inmediata-52569392.html
52569023;DEPARTAMENTO;42000;2023-10-30;GRUPO QUADRA;120.0;120.0;2.0;2.0;1.0;VENTA 2 DEPARTAMENTOS INDIVIDUALIZADOS;CORDOBA;-31.44365;-64.1548036;https://www.zonaprop.com.ar/propiedades/venta-2-departamentos-individualizados-52569023.html
52573603;CASA;59990;2023-10-30;RE/MAX MEDITERRÁNEA;125.0;113.0;3.0;1.0;1.0;VENTA CASA 3 DORM CON PATIO EN PARQUE DON BOSCO;CORDOBA;-31.3863991;-64.2730776;https://www.zonaprop.com.ar/propiedades/venta-casa-3-dorm-con-patio-en-parque-don-bosco-52573603.html
52573468;DEPARTAMENTO;49000;2023-10-30;LEDESMA SERVICIOS INMOBILIARIOS;38.0;;1.0;1.0;;CRISOL NORTE;CORDOBA;-31.4260013;-64.1658901;https://www.zonaprop.com.ar/propiedades/venta:-exclusivo-depto-de-1-dor.-en-complejo-milenica-52573468.html
52569019;CASA;62000;2023-10-30;GRUPO QUADRA;293.0;172.0;4.0;2.0;1.0;VENTA 2 CASAS BARRIO JARDIN DEL PILAR;CORDOBA;-31.443008;-64.154893;https://www.zonaprop.com.ar/propiedades/venta-2-casas-barrio-jardin-del-pilar-52569019.html
52569163;TERRENO;70000;2023-10-30;GRUPO QUADRA;9000000.0;;;;;CAMPO 900 HAS - CANDELARIA - RIO SECO;EL RODEO;-29.8129247;-63.3551802;https://www.zonaprop.com.ar/propiedades/campo-900-has-candelaria-rio-seco-52569163.html
52569506;CASA;70000;2023-10-30;MOLINA-PROSDOCIMO;390.0;200.0;;1.0;1.0;ARGUELLO;CORDOBA;-31.3317995;-64.26520099999999;https://www.zonaprop.com.ar/propiedades/venta-casa-de-tres-dorm.-52569506.html
52573444;CASA;55000;2023-10-30;LOPEZ BAENA PROPIEDADES;245.0;88.0;2.0;1.0;;ARGUELLO;CORDOBA;-31.3345768;-64.2604401;https://www.zonaprop.com.ar/propiedades/venta-casa-b-arguello-2-dorm.-la-posta-52573444.html
52574170;CASA;84000;2023-10-30;MAER INVERSIONES INMOBILIARIAS;450.0;112.0;2.0;1.0;;CASA A M DEL RIO EN SAN ANTONIO DE ARREDONDO;SAN ANTONIO DE ARREDONDO;-31.47596750191539;-64.5250265;https://www.zonaprop.com.ar/propiedades/casa-a-m-del-rio-en-san-antonio-de-arredondo-52574170.html
52573988;CASA;330000;2023-10-30;PERDUE NEGOCIOS INMOBILIARIOS;1500.0;250.0;3.0;3.0;2.0;LOS MIMBRES;CORDOBA;-31.49221994929416;-64.1891575;https://www.zonaprop.com.ar/propiedades/casa-en-venta-los-mimbres-zona-sur-3-dorm-52573988.html
52571936;CASA;275000;2023-10-30;OBERTI BUSSO SERVICIOS INMOBILIARIOS;1230.0;250.0;1.0;2.0;2.0;LA ARBOLADA;MALAGUENO;-31.4466908393413;-64.43399459956056;https://www.zonaprop.com.ar/propiedades/carlos-paz-la-arbolada-2-dor-pileta-estrenar-52571936.html
52573021;TERRENO;55000;2023-10-30;RE/MAX ULTRA;850.0;;;;;TERRENO EN 1deg ETAPA! Bdeg VALLE DEL GOLF!;MALAGUENO;-31.4813975;-64.4271998;https://www.zonaprop.com.ar/propiedades/terreno-en-1-etapa!-b-valle-del-golf!-52573021.html
52569402;DEPARTAMENTO;90000;2023-10-30;ML INMOBLILIARIA;70.0;70.0;2.0;1.0;;ALBERDI;CORDOBA;-31.4105382;-64.1941045;https://www.zonaprop.com.ar/propiedades/alberdi-departamento-52569402.html
52573399;CASA;48000;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;248.0;175.0;2.0;1.0;1.0;LOS NARANJOS;CORDOBA;-31.42582893;-64.22634125;https://www.zonaprop.com.ar/propiedades/vendo-casa-los-naranjos-dos-dorm.-mas-departamento-52573399.html
52567609;DEPARTAMENTO;128000;2023-10-30;PARTICULAR;140.0;80.0;2.0;2.0;2.0;COSTAS DE MANANTIALES;CORDOBA;-31.45373413104964;-64.23689913298107;https://www.zonaprop.com.ar/propiedades/diseno-calidad-y-seguridad-52567609.html
52393409;DEPARTAMENTO;49500;2023-10-30;LAND INMOBILIARIA;60.0;38.0;1.0;1.0;1.0;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.4080038;-64.4792847;https://www.zonaprop.com.ar/propiedades/venta-departamento-totalmente-amoblado-y-equipado-52393409.html
52569812;CASA;89000;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;235.0;235.0;2.0;2.0;3.0;MALAGUENO;MALAGUENO;-31.43424797;-64.46206665;https://www.zonaprop.com.ar/propiedades/oportunidad-de-inversion.-casa-y-local-comercial-52569812.html
52571878;CASA;39000;2023-10-30;GRUPO PAGLIANO;;100.0;2.0;1.0;1.0;LOS BOULEVARES;CORDOBA;-31.3420754;-64.2500695;https://www.zonaprop.com.ar/propiedades/granja-de-horizonte-casa-2-dorm.-con-pileta-52571878.html
52575835;CASA;98000;2023-10-30;RE/MAX MEDITERRÁNEA II;97.0;90.0;2.0;1.0;1.0;VILLA CATALINA;RIO CEBALLOS;-31.2064758;-64.2802031;https://www.zonaprop.com.ar/propiedades/se-vende-casa-en-villa-catalina-2-dorm.-52575835.html
52573551;DEPARTAMENTO;124000;2023-10-30;LEDESMA SERVICIOS INMOBILIARIOS;70.0;;2.0;2.0;;NUEVA CORDOBA;CORDOBA;-31.429477;-64.186274;https://www.zonaprop.com.ar/propiedades/b-nueva-cba:-espectacular-duplex-de-2-dorm.-c-2-52573551.html
52568700;DEPARTAMENTO;60000;2023-10-30;NICOLAS KAIRUZ;60.0;50.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.42302405335852;-64.17805332275391;https://www.zonaprop.com.ar/propiedades/departamento-con-patio-centro-52568700.html
52569338;DEPARTAMENTO;35000;2023-10-30;GRUPO QUADRA;50.0;50.0;1.0;1.0;;ALTO ALBERDI;CORDOBA;-31.4026114;-64.2191791;https://www.zonaprop.com.ar/propiedades/venta-departamento-1-dor-1er-piso-con-balcon-52569338.html
52570253;TERRENO;52000;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;360.0;;;;;VILLA ALLENDE PARQUE;CORDOBA;-31.31064606;-64.26412201;https://www.zonaprop.com.ar/propiedades/venta-lote-en-villa-allende-52570253.html
52572155;DEPARTAMENTO;59000;2023-10-30;PORTUGAL INMOBILIARIA;40.0;40.0;;;;NUEVA CORDOBA;CORDOBA;-31.4231846;-64.179853;https://www.zonaprop.com.ar/propiedades/departamento-en-nueva-cordoba-52572155.html
52573654;DEPARTAMENTO;59900;2023-10-30;GRUPO BANKER INVERSIONES INMOBILIARIAS;68.0;64.0;2.0;1.0;;ALTA CORDOBA;CORDOBA;-31.420084;-64.18877411;https://www.zonaprop.com.ar/propiedades/vendo-alta-cordoba-dpto-2-dor-a-una-cuadra-de-la-plaza-52573654.html
52570326;DEPARTAMENTO;68500;2023-10-30;INMOBILIARIA MASSERA;48.0;45.0;1.0;1.0;;CENTRO;VILLA CARLOS PAZ;-31.42416513675492;-64.49723440740968;https://www.zonaprop.com.ar/propiedades/departamento-1-dormitorio-pileta-centro-villa-52570326.html
52574242;TERRENO;25000;2023-10-30;ARIAS SERVICIOS INMOBILIARIOS;800.0;;;;;HERMOSO LOTE A LA VENTA;FALDA DEL CARMEN;-31.420084;-64.18877411;https://www.zonaprop.com.ar/propiedades/hermoso-lote-a-la-venta-52574242.html
52568994;DEPARTAMENTO;65900;2023-10-30;INMOBILIARIA MASSERA;50.0;46.0;1.0;1.0;;CENTRO;VILLA CARLOS PAZ;-31.417537091305416;-64.49231009399568;https://www.zonaprop.com.ar/propiedades/departamento-1-dormitorio-pileta-y-sum-centro-52568994.html
52574423;CASA;250000;2023-10-30;REMAX BOULEVARD;305.0;305.0;3.0;2.0;;CASA VENTA 3 DORM. + DPTO. 1 DORM. V. CARLOS PAZ;VILLA CARLOS PAZ;-31.403273395676;-64.50387597084;https://www.zonaprop.com.ar/propiedades/casa-venta-3-dorm.-dpto.-1-dorm.-v.-carlos-paz-52574423.html
52569209;CASA;70000;2023-10-30;ML INMOBLILIARIA;100.0;70.0;2.0;1.0;;"COMPLEJO ""EL CERRO"" (VILLA ALLENDE) - DUPLEX";VILLA ALLENDE;-31.3000507;-64.30023189999997;https://www.zonaprop.com.ar/propiedades/complejo-el-cerro-villa-allende-duplex-52569209.html
52574698;DEPARTAMENTO;66000;2023-10-30;JOSÉ BARRIONUEVO BIENES RAÍCES;45.0;43.0;1.0;1.0;;GENERAL PAZ;CORDOBA;-31.4108321;-64.1660517;https://www.zonaprop.com.ar/propiedades/departamento-1-dormitorio-en-general-paz-viamonte-52574698.html
52569374;CASA;60000;2023-10-30;REMAX SOCIAL;264.0;260.0;5.0;3.0;1.0;VENTA PH LA FALDA - PUNILLA, CBA;LA FALDA;-31.1000358;-64.4791948;https://www.zonaprop.com.ar/propiedades/venta-ph-la-falda-punilla-cba-52569374.html
52571239;TERRENO;32000;2023-10-30;GRUPO FORTE;258.0;;;;;MANANTIALES;CORDOBA;-31.47091484;-64.27229309;https://www.zonaprop.com.ar/propiedades/lote-en-venta-b-rincones-de-manantiales-52571239.html
